"37","18.13684458292764","1970.01.16.07.51.23"
"10","7.270566381839597","1970.01.16.08.44.30"
"0","4.590458547097548","1970.01.16.08.07.23"
"17","23.844719445067337","1970.01.16.05.49.06"
"17","10.593763909055538","1970.01.16.00.48.17"
"36","19.991144049756574","1970.01.16.04.16.51"
"28","22.382681925733863","1970.01.16.01.19.28"
"9","29.249074907558935","1970.01.16.00.57.15"
"50","23.526051152228494","1970.01.16.07.58.54"
"57","2.2428513792239757","1970.01.16.04.39.05"
"17","18.834051989541276","1970.01.16.05.54.10"
"28","17.920394492229423","1970.01.16.00.52.22"
"6","7.61406140081965","1970.01.16.05.40.54"
"19","18.58694960261611","1970.01.16.01.55.50"
"11","26.629922109560606","1970.01.16.05.15.40"
"32","31.284427725600217","1970.01.16.07.18.25"
"30","21.740113297652886","1970.01.16.01.38.16"
"53","18.206830950154494","1970.01.16.01.24.20"
"61","21.199323936453386","1970.01.16.05.08.51"
"20","1.4658846664584968","1970.01.16.07.40.35"
"16","11.07285472505215","1970.01.16.03.14.09"
"36","25.6884250538327","1970.01.16.03.38.49"
"30","27.76529216251492","1970.01.16.05.51.26"
"16","21.288283410845374","1970.01.16.08.26.54"
"25","31.531150022994165","1970.01.16.03.57.37"
"57","29.922777441222458","1970.01.16.01.56.42"
"34","26.075448432972337","1970.01.16.00.50.59"
"49","8.664191281655185","1970.01.16.02.46.28"
"50","1.6431234588318007","1970.01.16.09.07.51"
"5","33.57213055408304","1970.01.16.04.46.50"
"48","6.519343847425407","1970.01.16.08.07.12"
"11","18.366996118930125","1970.01.16.02.16.53"
"35","14.826073865129494","1970.01.16.04.50.04"
"60","17.219292676443644","1970.01.16.08.40.15"
"41","21.536867693609125","1970.01.16.02.17.45"
"54","27.804313053332802","1970.01.16.01.37.57"
"21","26.79318557200366","1970.01.16.08.39.20"
"35","8.874928323190442","1970.01.16.09.05.49"
"38","33.88048943474488","1970.01.16.00.48.45"
"61","32.14070633692176","1970.01.16.00.45.59"
"3","20.48604579230753","1970.01.16.03.26.18"
"1","22.857833436794134","1970.01.16.05.07.11"
"52","4.873112811325202","1970.01.16.02.39.54"
"40","2.0011203755743576","1970.01.16.08.16.20"
"10","32.15257031853891","1970.01.16.04.03.40"
"7","20.582838151919443","1970.01.16.05.46.29"
"27","3.3098178083296497","1970.01.16.02.31.08"
"51","11.443348131656224","1970.01.16.06.21.01"
"57","29.374618835880703","1970.01.16.05.54.19"
"32","8.117618530070756","1970.01.16.06.24.59"
"18","20.389336698163856","1970.01.16.09.03.30"
"34","9.444338135139981","1970.01.16.07.28.34"
"13","21.106671209817435","1970.01.16.02.59.53"
"5","4.115723015740589","1970.01.16.01.34.13"
"38","32.38047879287568","1970.01.16.01.42.19"
"32","25.18688215151126","1970.01.16.02.49.55"
"16","4.646767536042508","1970.01.16.06.23.01"
"55","22.245152414613628","1970.01.16.00.39.23"
"6","26.777209705663466","1970.01.16.02.27.14"
"35","10.955414801235461","1970.01.16.05.55.31"
"37","34.625632332103315","1970.01.16.08.00.55"
"44","6.341053831561812","1970.01.16.03.10.06"
"61","26.16814175674171","1970.01.16.04.48.32"
"54","4.806712581831149","1970.01.16.03.30.20"
"4","34.19345916249878","1970.01.16.03.01.01"
"56","1.282753720506376","1970.01.16.02.55.43"
"10","32.93298417805198","1970.01.16.05.42.37"
"57","18.837109009361736","1970.01.16.07.02.19"
"43","16.902268034535858","1970.01.16.07.34.54"
"42","29.079436312600585","1970.01.16.08.26.12"
"9","31.21805978284387","1970.01.16.03.23.52"
"31","4.145694039280661","1970.01.16.05.09.00"
"45","20.042649104472545","1970.01.16.04.52.53"
"63","11.629326168018194","1970.01.16.05.49.27"
"43","31.27042065009478","1970.01.16.08.36.31"
"62","11.425439958151998","1970.01.16.03.46.38"
"56","23.286909208716875","1970.01.16.06.13.29"
"9","34.36288911832789","1970.01.16.00.26.43"
"22","21.507043543433088","1970.01.16.06.45.52"
"26","20.793272084207135","1970.01.16.02.50.00"
"14","12.227531436979234","1970.01.16.08.56.44"
"5","3.9942294171252453","1970.01.16.08.11.20"
"26","11.340929845396893","1970.01.16.05.12.14"
"6","27.397181371294003","1970.01.16.07.22.21"
"63","0.26388292940773217","1970.01.16.02.21.06"
"53","8.373791237782758","1970.01.16.03.48.38"
"63","21.505175720354373","1970.01.16.02.08.13"
"59","7.7742887456072545","1970.01.16.02.39.59"
"46","17.186584534379424","1970.01.16.06.22.24"
"33","4.181472216913294","1970.01.16.04.32.02"
"47","23.931664212016354","1970.01.16.00.49.51"
"37","2.7484025151387015","1970.01.16.08.03.57"
"19","2.814939665186701","1970.01.16.08.55.26"
"31","2.628205086527402","1970.01.16.03.41.45"
"13","26.222363820777733","1970.01.16.01.08.18"
"22","11.07860783732479","1970.01.16.07.13.52"
"0","18.157420717819804","1970.01.16.04.43.07"
"13","33.3865749841984","1970.01.16.03.32.40"
"62","6.764471810767216","1970.01.16.06.54.46"
"13","16.44060913537316","1970.01.16.06.57.41"
"42","17.459275797875634","1970.01.16.04.49.41"
"26","10.571759596297357","1970.01.16.03.35.04"
"18","8.998853238686179","1970.01.16.08.04.21"
"33","21.838187728311443","1970.01.16.04.52.10"
"0","27.267656385602923","1970.01.16.01.57.15"
"49","12.402311200560366","1970.01.16.00.49.34"
"28","32.46448764401636","1970.01.16.07.53.27"
"53","33.01083669559572","1970.01.16.07.34.16"
"49","4.547863503990291","1970.01.16.05.49.27"
"34","25.32950565225407","1970.01.16.00.32.53"
"7","19.76661070617449","1970.01.16.03.11.21"
"25","6.992384199617593","1970.01.16.08.03.45"
"37","26.11098626794894","1970.01.16.03.48.48"
"31","31.31215137930202","1970.01.16.06.38.51"
"54","17.606814928889378","1970.01.16.06.30.59"
"10","26.96061100529089","1970.01.16.05.01.24"
"20","6.0216718168753385","1970.01.16.00.38.59"
"3","14.893171615054376","1970.01.16.08.14.05"
"62","19.56998193176189","1970.01.16.05.02.15"
"6","19.035199039722897","1970.01.16.08.48.52"
"9","13.52533273293864","1970.01.16.03.13.41"
"4","28.90160294787012","1970.01.16.05.39.11"
"43","3.3831276827379986","1970.01.16.05.50.45"
"4","34.47598383595895","1970.01.16.08.23.34"
"14","19.818914648636497","1970.01.16.00.55.22"
"63","14.53997268723794","1970.01.16.04.02.33"
"12","1.2893394097708226","1970.01.16.04.09.27"
"62","33.90988388702544","1970.01.16.07.17.27"
"7","16.062442847513502","1970.01.16.05.29.16"
"4","24.137766303164277","1970.01.16.04.37.27"
"14","8.757191311608944","1970.01.16.00.44.13"
